,okt_noun,okt_verb
996,"['확', '진자', '위중', '증', '거', '위드', '코로', '나발', '링']","['나오는', '보면', '나고', '다']"
997,"['일', '전국', '전면', '등교', '또', '학교', '단계', '일상', '회복', '시작', '학교', '방역', '지침', '학생', '일상생활', '체감', '변화', '여럿', '학교', '현장', '적용', '변화', '비상', '계획', '발동', '시', '전면', '등교', '여부', '등', '교육부', '설명', '통해', '정리']","['가능해진다', '됨에', '따라', '바뀌어', '할만', '있다', '되는', '했다']"
998,"['중앙', '사고', '수습', '본부', '위드', '코로나', '단계', '일상', '회복', '언론', '대체', '뭐', '거']","['아니', '쓰지', '쓰라고', '그렇게나', '떠들었는데', '딴', '아니고는', '하는']"
999,"['내', '게', '백신', '패스', '관입']","['아니네', '갈려고', '했던', '아니었어']"
1000,"['애초', '위드', '코로나', '나라', '예전', '해투', '도', '건', '불가능', '일', '듯']","['근데', '아직', '아닌', '많아서']"
1001,"['득템', '오늘', '월요일', '연차', '헤어', '숍', '머리', '와이프', '터', '널스', '예정', '영화관', '백신', '패스', '관로', '확', '진자', '경계', '안', '일상', '포', '정부', '진본', '센터', '노고', '감사']","['드디어', '했다', '오래간만', '가서', '예쁘게', '하고', '보러', '갈', '아직', '많이', '나와서', '늦추면', '되지만', '조금씩', '회복하게', '해주신', '드립니다']"
1002,"['황', '선', '논산시장', '일', '코로나', '이후', '위축', '지역', '경제', '활성화', '문화', '공연', '및', '취약', '계층', '등', '대한', '지원', '바탕', '시민', '체감', '공감', '수', '논산', '위드', '코로나', '시대', '내용', '요']","['되어', '있는', '할', '있는', '열어가겠다고', '밝혔네요', '자세한', '보실까']"
1003,"['영화', '백', '패스', '관', '이', '뭐']","['보려고', '하는데']"
1004,"['위드', '코로나', '이후', '배달', '오토바이', '게', '정말']","['줄어든', '좋아']"
1005,"['오늘', '헬스장', '등', '백신', '패스', '위반', '만원']",['하면']
1006,"['위드', '코로나', '바로', '멸망']",['당했죠']
1007,"['티켓', '이벤트', '코로나', '때문', '휴대폰', '우리', '애', '직접', '눈앞', '보고', '진짜', '이번', '위드', '코로나', '연말', '시상식', '백신', '진짜', '제발', '여러', '아티스트', '휴대폰', '제', '눈', '저', '제발', '티켓', '멜론', '사랑']","['보던', '싶어요', '보려고', '맞았어요', '보고싶어요', '주세요', '해']"
1008,"['단계', '일상', '회복', '시작', '어제', '유치원', '초', '고교생', '전면', '등교', '시작', '수도권', '코로나', '위험', '도', '지난주', '기준', '최고', '단계', '매우', '음', '처음', '기록', '돌파', '감염', '뒤', '돌파', '폐렴', '급증', '중환자', '병상', '속도']","['되면서', '했죠', '높', '했고', '빠른', '줄어들고', '있습니다']"
1009,"['항상', '레전드', '올해', '코로나', '콘서트', '취소', '시상식', '취소', '위드', '코로나', '다시', '진행', '올해', '레전드', '티켓', '이벤트']","['만드는', '엄청', '기대하고', '있어요', '터지고', '나서', '되고', '되는', '많이', '일어났는데', '이렇게', '다니', '너무', '좋네요', '만드는', '기대합니다']"
1010,"['인간', '집', '처', '고로', '나', '더', '콘서트', '취소', '위드', '코로나', '위드', '불', '바다', '것', '각오']","['박혀있어라', '심해져서', '되면', '아니라', '될', '하십시오']"
1011,"['위드', '코로나', '명', '집회', '위중', '증', '환자', '최', '발생']",[]
1012,"['월일', '시', '월일', '시', '기준', '대한민국', '코로나', '바이러스', '현황', '오늘', '사망자', '명', '재원', '위중', '증', '명', '신규', '입원', '명', '오늘', '확', '진자', '명', '드', '코로나', '단계', '일상', '회복', '코로나', '바이러스', '감염증', '국내', '확', '진자']",[]
1013,"['백신', '패스', '간', '양옆', '사람']","['봐서', '다', '있는데', '싫다']"
1014,"['스웨덴', '다시', '백신', '패스', '도입', '예정', '모든', '인간', '의료', '데이터', '확보', '때', '팬데믹', '예정', '글로벌', '엘리트', '각국', '정부', '수장']","['할', '할', '끝낼', '없는', '악랄한']"
1015,"['이제', '위드', '코로나', '곧', '만날', '수', '그때', '회식', '걸']","['있겠네요', '다', '같이', '하는']"
1016,"['사설', '최', '확', '진자', '최', '위중', '증', '사태', '부스터', '샷', '기간', '개월', '일', '신종', '코로나', '신규', '확', '진자', '명', '코로나', '발생', '이후', '최', '기록', '종전', '최', '기록', '지난', '일', '명보', '명', '위드', '코로나', '고비', '처', '조선일보']","['줄여야', '다를', '했다', '많아', '중대한', '했다']"
1017,"['중', '위드', '코로나', '추세', '마이웨이', '고립', '것', '중국', '코로나', '지역', '감염', '확산', '세', '어가', '가운데', '중국', '국제사회', '위드', '코로나', '단계', '일상', '회복', '추세', '방역', '조치', '완강', '제로', '코로나', '정책', '고수']","['되지', '않을', '강화하며', '있습니다']"
1018,"['위드', '코로나', '준비', '시사인', '쪽', '기자', '현', '상황', '어찌', '생각', '하나', '작년', '코로나', '시작', '때', '내', '선두', '현재', '컨트롤', '타워', '김부겸', '기', '모란', '니', '방역', '선거', '공학', '생각', '대응']","['하자고', '했던', '궁금하네', '있었지', '함께', '하며', '했지']"
1019,"['지인', '로부터', '연말', '송년회', '공지', '점점', '증가', '신규', '확', '진자', '증가', '불구', '위드', '코로나', '임', '실감']",['째']
1020,"['충북도청', '단계', '일상', '회복', '위해', '마스크', '착용', '손', '손', '소독', '하루', '번', '환기', '기적', '소독', '등', '방역', '칙', '준수', '일', '도내', '확', '진자', '명', '발생', '충북도청', '재난', '문자']","['씻기', '하기']"
1021,"['리베라', '인', '플레이', '위드', '코로나', '점']","['돼서', '좋은']"
1022,"['헤헤', '백신', '패스', '지론']",[]
1023,"['질병', '관리', '청', '장님', '수도권', '병상', '부족', '사태', '심각', '우려', '수도권', '명', '수도권', '명', '드', '코로나', '방역', '매우', '모가지', '조항', '기초', '수금', '가계', '창업', '사업', '지원', '방안', '논의', '협조', '당부', '질병', '관리', '청', '장님', '인력', '난', '부족', '이면', '한국판', '뉴딜', '일자리', '감소', '사태', '밥캣', '로봇', '일자리', '감소', '중']","['있습니다', '합니다', '한', '드립니다', '있습니다', '벌었지고', '있습니다']"
1024,"['뉴스', '보', '방', '약국', '무슨', '생각', '위드', '코로나', '코로나', '끼', '살', '거', '가장', '건', '의료', '진', '의료', '진', '제', '스트레스', '국민', '그', '국민', '치료', '케어', '게', '의료', '진', '정말', '우선', '순위', '꼴', '이해', '안']","['한', '건지', '모르겠더라', '중요한', '아닌가', '쳐놓고', '받는', '챙긴다고', '하는', '몰라서', '이렇게', '무능한', '보인다고', '너무', '되는데']"
1025,"['나', '진짜', '소신', '발언', '나', '게', '최대', '천명', '예상', '위드', '코로나', '강행', '거', '여기', '더', '빡세', '걸', '여기', '사람', '죽', '수도']","['할', '아녔냐', '잡는', '돌아가면', '다', '있습니다']"
1026,"['사람', '위드', '코로나', '시작', '코로나', '안', '줄', '거']","['하면', '걸리는', '아는', '아녀']"
1027,"['위드', '코로나', '존', '데', '대면', '거', '진짜', '좆', '마', '병신']","['냅다', '한', '하는', '같음', '그럼', '가질', '아쉽지', '않음']"
1028,"['공동체', '문화', '번지', '완주군', '위드', '코로나', '시대', '안착', '선도', '사회', '경제', '개', '협동조합', '전국', '군', '단위', '위', '등', '공동체', '기반', '아파트', '공동체', '등', '주민', '화합', '등', '단계', '일상', '회복', '중추', '역할', '대감', '시사', '타임스']","['하다', '튼', '튼']"
1029,"['위드', '코로나', '하지먤럐걔', '난', '대면']","['아니', '싫어']"
1030,"['줄', '말', '그게', '더', '말', '안', '달라', '사람', '위드', '코로나', '사람', '확', '진자', '천명', '자신', '선택', '생각', '나']","['이럴', '몰랐다고', '하면', '되지', '풀어', '소리친', '좋다고', '돌아다닌', '넘으니까', '옳았다', '들까']"
1031,"['월일', '시', '월일', '시', '기준', '대한민국', '코로나', '바이러스', '현황', '오늘', '사망자', '명', '재원', '위중', '증', '명', '신규', '입원', '명', '오늘', '확', '진자', '명', '드', '코로나', '단계', '일상', '회복', '코로나', '바이러스', '감염증', '국내', '확', '진자']",[]
1032,"['아아', '한국', '못', '가게', '위드', '코로나', '해', '그냥', '언제', '국민', '이상', '가족']","['돼', '하면', '죽여', '버릴', '만들']"
1033,"['백신', '의무', '백신', '패스', '나', '모도', '권력자', '장난']",[]
1034,"['위드', '비호', '위드', '코로나', '눈치', '자리', '조만간', '대면']","['빨리', '하게', '있게', '잡아주라', '오겠죠']"
1035,"['속보', '우려', '현실', '위드', '코로나', '신규', '환자', '명', '역대', '최']",[]
1036,"['접종', '률', '신규', '확진', '명대', '위드', '코로나', '폐지', '유럽', '다음', '뉴스', '우리', '다시', '방역', '체계', '사망자', '급증', '사태', '수도']","['하는', '서둘러서', '돌아가야', '합니다', '이러다', '하는', '올', '있습니다']"
1037,"['천명', '명', '위드', '코로나', '중단', '것']","['넘으면', '같았음']"
1038,"['위드', '코로나', '백신', '사람', '프리', '패스', '바로', '수']","['해줘', '맞은', '해줘', '갈', '있다고']"
1039,"['단계', '일상', '회복', '안정', '이행', '위해', '델타', '변', '백신', '효과', '감소', '돌파', '감염', '증가', '면역', '일시', '증강', '추가', '접종', '반드시', '기본', '접종', '완료', '후', '세', '이상은', '개월', '세', '이상은', '개월', '뒤', '추가', '접종']","['인한', '시키는', '필요합니다', '받아주시기', '바랍니다']"
1040,"['유럽', '위드', '코로나', '거', '마크', '롱', '재', '봉쇄', '눈치', '싸움', '중', '한국', '접종', '률', '수도', '파리', '접종', '률']","['실패한', '같음', '넘으니까', '성공할', '근데']"
1041,"['듄', '차', '어째', '패스', '관']","['찍고', '싶은데', '틀어주네']"
1042,"['온라인', '백신', '패스', '관', '예약', '남동생', '보기', '상황', '나', '차', '남동생', '예매', '당시', '만', '세', '미만', '백신', '볼', '수', '예매', '함']","['해서', '같이', '한', '이었음', '당연히', '맞았고', '맞지', '않아도', '있다고', '해서']"
1043,"['우리', '민턴', '장애', '자꾸', '턱스', '인간', '회원', '벌금', '거', '백신', '어쩌', '위드', '코로나', '웅얼웅얼']","['크', '쓰는', '있어서', '내셔야', '하는', '아니에요', '했더니']"
1044,"['토코', '엑스', '메가박스', '티켓', '배', '부처', '메가박스', '진입', '후', '정면', '상영', '관', '관', '백신', '패스', '관', '회차', '정시', '상영', '티켓', '배', '부', '시작', '입장', '시작']",[]
1045,"['원래', '천명', '천명', '위드', '코로나', '종료']","['근데', '넘으면', '한다', '했음']"
1046,"['위드', '코로나', '인지', '기준', '요즘', '확진', '기준', '보도', '방역', '칙', '확', '진자', '숫자', '늘', '수', '의도', '가지', '일부러', '안', '그냥', '안']","['하면서', '바뀌었는데', '하는데', '풀었으니', '없는데', '먹으라고', '바꾸는', '건지', '게을러서', '바꾸는', '건지', '모르겠다']"
1047,"['애초', '위드', '코로나', '거', '확', '진자', '수', '신경', '말', '자고', '거']","['살자는', '쓰지', '하는', '아닌가']"
